0 [50000000 rands]: [0.350111,0.44302925,0.16603225,0.035625,0.00479725,0.000387,1.8e-05,2.5e-07,0.0,0.0,0.05136225,0.30593324,0.53748524,0.10521925,0.01369175,0.00069725,0.001076,5.75e-05,0.28592125,0.5152652,0.1740965,0.024717], [0.25345787,0.24744597,0.1933856,0.09540366,0.03482885,0.0098285405,0.002121244,0.00024999978,0.0,0.0,0.11381062,0.23910494,0.25598395,0.15715231,0.05891497,0.013255239,0.016464882,0.0037910014,0.15949209,0.26481345,0.15100673,0.07464462]
1000000 [100000002 rands]: [0.34975126,0.44340026,0.1661715,0.0354775,0.0048035,0.00038,1.6e-05,0.0,0.0,0.0,0.0510065,0.3060965,0.538039,0.104858,0.0136695,0.0007045,0.001066,5.35e-05,0.286003,0.515366,0.17379875,0.02483225], [0.25326195,0.24748339,0.19360085,0.095288895,0.03492208,0.009739385,0.0019999363,0.0,0.0,0.0,0.113292046,0.23911461,0.25571182,0.15692212,0.058910057,0.013304273,0.016351257,0.0036567948,0.15958083,0.264887,0.15092649,0.07479169]
2000000 [150000004 rands]: [0.3503965,0.44331974,0.1656595,0.0355035,0.00473325,0.00036875,1.825e-05,5e-07,0.0,0.0,0.05093575,0.3056755,0.538106,0.10528275,0.0135125,0.0006995,0.001079,5.55e-05,0.285408,0.5161435,0.173651,0.0247975], [0.25367707,0.24747457,0.19326617,0.09527132,0.034666754,0.009600862,0.002135923,0.00035355304,0.0,0.0,0.11314477,0.23917067,0.25580594,0.1573149,0.058571853,0.013285731,0.016472274,0.0037245017,0.15979055,0.2652186,0.15101767,0.07474262]
3000000 [200000005 rands]: [0.350356,0.44298726,0.16590676,0.0356355,0.00472125,0.00037475,1.85e-05,0.0,0.0,0.0,0.05100725,0.30583426,0.5378972,0.10526125,0.0136,0.00071825,0.00109175,5.3e-05,0.28562474,0.5157002,0.1739855,0.0246895], [0.25346088,0.24764791,0.19341311,0.09547571,0.034569092,0.0096848905,0.002150502,0.0,0.0,0.0,0.11322907,0.23872234,0.25558558,0.15723829,0.05878597,0.01346464,0.016552813,0.0036396692,0.15956329,0.2649256,0.15100017,0.0745993]
4000000 [250000007 rands]: [0.35030624,0.44360775,0.16544075,0.035537,0.004712,0.000379,1.675e-05,5e-07,0.0,0.0,0.05101925,0.3058265,0.5378578,0.1052965,0.01348525,0.000732,0.00109425,4.85e-05,0.2855935,0.51583576,0.1737115,0.02485925], [0.25364092,0.2474858,0.19297326,0.095357195,0.03456403,0.009758659,0.0020462698,0.00035355295,0.0,0.0,0.11345417,0.23916349,0.25562713,0.15748417,0.05849112,0.013600153,0.01661671,0.0034996644,0.15967147,0.2649494,0.15104906,0.07483032]
5000000 [300000008 rands]: [0.350637,0.4429795,0.1657925,0.03548975,0.004715,0.0003695,1.65e-05,2.5e-07,0.0,0.0,0.05099725,0.30561075,0.5382112,0.10518075,0.0135465,0.00071825,0.0010585,5.65e-05,0.285566,0.5158425,0.173725,0.0248665], [0.25362018,0.24745388,0.19318996,0.09533187,0.034623235,0.009617094,0.0020309421,0.00024999978,0.0,0.0,0.11332627,0.23876347,0.25535384,0.15732275,0.058651447,0.0134228,0.016347922,0.0037578999,0.1597766,0.26507223,0.15097807,0.07483921]
6000000 [350000011 rands]: [0.35056674,0.4429105,0.165845,0.03552075,0.00474925,0.000389,1.875e-05,0.0,0.0,0.0,0.05113525,0.30537376,0.5382175,0.1052735,0.01367025,0.00071425,0.00108625,5.15e-05,0.285647,0.51555973,0.17392975,0.0248635], [0.2537605,0.24760611,0.19332632,0.09537604,0.03474021,0.009853868,0.002193661,0.0,0.0,0.0,0.11342232,0.23885755,0.2556265,0.15740709,0.058855217,0.01341836,0.016572041,0.0035878078,0.15968539,0.26498103,0.15107077,0.07483854]
7000000 [400000012 rands]: [0.35008824,0.44334126,0.1658565,0.03557675,0.0047365,0.0003795,2.1e-05,2.5e-07,0.0,0.0,0.05118275,0.30584326,0.53781575,0.10515825,0.01351025,0.00071425,0.0011345,5.7e-05,0.28557426,0.51577276,0.17390625,0.02474675], [0.25343764,0.24775812,0.19332904,0.09539054,0.03466721,0.009758637,0.0022911925,0.00024999984,0.0,0.0,0.113428995,0.23889661,0.25565436,0.15734138,0.058550503,0.013390384,0.016932601,0.0037744862,0.159868,0.26529023,0.15105937,0.07467202]
8000000 [450000012 rands]: [0.34978,0.4434015,0.16599675,0.0356435,0.0047735,0.0003855,1.875e-05,5e-07,0.0,0.0,0.05111675,0.30622926,0.5379192,0.10473475,0.0136285,0.00072525,0.0011015,6.5e-05,0.28565976,0.5156177,0.17388175,0.02484075], [0.25347868,0.24795209,0.19336852,0.09560356,0.03479172,0.009841311,0.002164982,0.00035355295,0.0,0.0,0.11354576,0.23902841,0.255471,0.15690626,0.058805943,0.013496722,0.016651928,0.0040306034,0.1597598,0.26507977,0.15098618,0.07480894]
9000000 [500000014 rands]: [0.350157,0.44352776,0.16575,0.03538375,0.0047735,0.000391,1.65e-05,5e-07,0.0,0.0,0.05104975,0.30600625,0.5376775,0.1052665,0.013506,0.0007115,0.00110525,4.95e-05,0.2857055,0.5155975,0.17412774,0.02456925], [0.25353068,0.24756077,0.19316624,0.09516922,0.034782737,0.0099043995,0.0020309424,0.00035355304,0.0,0.0,0.11332468,0.23903376,0.25587335,0.15738478,0.058604293,0.013397529,0.016709756,0.0035174626,0.15964451,0.26512632,0.1510007,0.07444236]
