859000000 [50000002 rands]: [0.255064,0.545587,0.17175725,0.0264235,0.00116825,0.0,0.0,0.0,0.0,0.0,0.139609,0.368095,0.43945974,0.05283625,0.0131955,0.0008085,0.00079975,0.0,0.265114,0.5439245,0.17866275,0.01229875], [0.22508243,0.23625691,0.18937434,0.07823234,0.017049855,0.0,0.0,0.0,0.0,0.0,0.17345987,0.23032793,0.23813924,0.10981072,0.056648068,0.014194058,0.01411729,0.0,0.14233479,0.24474812,0.14263742,0.054068737]
860000000 [100000003 rands]: [0.25506324,0.54558825,0.171755,0.02642525,0.00116825,0.0,0.0,0.0,0.0,0.0,0.139604,0.36811274,0.439455,0.05282825,0.0131965,0.000809,0.0008,0.0,0.265112,0.54393077,0.17865776,0.0122995], [0.22508231,0.23626052,0.18938148,0.078234546,0.017049858,0.0,0.0,0.0,0.0,0.0,0.17345487,0.23032871,0.23813967,0.10980888,0.056652248,0.014198436,0.01411949,0.0,0.14234157,0.24475811,0.14263317,0.054070298]
861000000 [150000004 rands]: [0.255065,0.54558474,0.171755,0.0264265,0.00116875,0.0,0.0,0.0,0.0,0.0,0.13961175,0.368103,0.439461,0.05282425,0.01319225,0.00080925,0.0008,0.0,0.265105,0.5439355,0.17866375,0.01229575], [0.22508048,0.23625298,0.18937357,0.07823772,0.01705349,0.0,0.0,0.0,0.0,0.0,0.17345463,0.23033033,0.23814604,0.10979657,0.056642756,0.014200621,0.014119491,0.0,0.14233664,0.24474946,0.1426274,0.054062486]
862000000 [200000005 rands]: [0.25506175,0.5455862,0.17175725,0.026427,0.00116775,0.0,0.0,0.0,0.0,0.0,0.1396095,0.368095,0.43947524,0.05282025,0.01319625,0.00080875,0.0008,0.0,0.26511025,0.5439342,0.1786565,0.012299], [0.2250865,0.23625903,0.189374,0.07823755,0.01704623,0.0,0.0,0.0,0.0,0.0,0.17345226,0.2303271,0.23814456,0.10979223,0.056651756,0.014196249,0.014119491,0.0,0.142342,0.24475336,0.14263058,0.054069262]
863000000 [250000006 rands]: [0.25506374,0.54557776,0.17175925,0.02643075,0.0011685,0.0,0.0,0.0,0.0,0.0,0.13961375,0.368091,0.43946925,0.052826,0.0131935,0.0008095,0.0008,0.0,0.265106,0.54393625,0.17866175,0.012296], [0.22507867,0.23624402,0.18937089,0.07824067,0.017051674,0.0,0.0,0.0,0.0,0.0,0.17345874,0.23033074,0.2381422,0.10980284,0.05664302,0.014202806,0.01411949,0.0,0.1423343,0.24474919,0.14263605,0.054063]
864000000 [300000007 rands]: [0.25506175,0.5455925,0.1717535,0.0264235,0.00116875,0.0,0.0,0.0,0.0,0.0,0.139611,0.3680965,0.43945676,0.05283575,0.01319525,0.00080825,0.00079925,0.0,0.26511276,0.54392374,0.17866325,0.01230025], [0.22508931,0.23626721,0.18937163,0.078233145,0.017053492,0.0,0.0,0.0,0.0,0.0,0.17345719,0.23032795,0.23814481,0.10980868,0.056646477,0.014191872,0.014112891,0.0,0.14233558,0.24475093,0.14263591,0.054071862]
865000000 [350000008 rands]: [0.255066,0.5455855,0.17175475,0.02642525,0.0011685,0.0,0.0,0.0,0.0,0.0,0.1396035,0.36811,0.43946126,0.05282525,0.013197,0.00080925,0.00079975,0.0,0.2651085,0.5439367,0.17865676,0.012298], [0.22509128,0.23627096,0.18938123,0.07823375,0.017051676,0.0,0.0,0.0,0.0,0.0,0.1734546,0.23032942,0.23813704,0.10980864,0.05665324,0.014200621,0.014117291,0.0,0.14233714,0.24475624,0.1426344,0.054067172]
866000000 [400000009 rands]: [0.2550635,0.545584,0.17175475,0.02642925,0.0011685,0.0,0.0,0.0,0.0,0.0,0.1396145,0.3680995,0.43945724,0.05282875,0.01319375,0.0008095,0.00080025,0.0,0.26510924,0.54392976,0.17866474,0.01229625], [0.22507827,0.23625086,0.18937625,0.078240395,0.017051676,0.0,0.0,0.0,0.0,0.0,0.17345616,0.23032506,0.2381405,0.10980123,0.05664682,0.014202807,0.014121689,0.0,0.14233507,0.24474452,0.14262572,0.05406353]
867000000 [450000010 rands]: [0.25505924,0.54558325,0.1717605,0.02642875,0.00116825,0.0,0.0,0.0,0.0,0.0,0.13961375,0.368091,0.4394745,0.05282075,0.01319675,0.00080825,0.00080025,0.0,0.26511124,0.54393077,0.17865825,0.01229975], [0.22508405,0.23625508,0.18937057,0.078242145,0.017049858,0.0,0.0,0.0,0.0,0.0,0.17345405,0.23032074,0.23814553,0.10979427,0.056651633,0.014191872,0.01412169,0.0,0.14234011,0.24475327,0.14263032,0.054070815]
868000000 [500000011 rands]: [0.25505924,0.5455837,0.17175925,0.026429,0.00116875,0.0,0.0,0.0,0.0,0.0,0.13961275,0.36809924,0.43946075,0.05282725,0.0131925,0.00080875,0.0008,0.0,0.26511025,0.543934,0.1786585,0.01229725], [0.22508349,0.23625423,0.18937613,0.078237675,0.01705349,0.0,0.0,0.0,0.0,0.0,0.17345597,0.23033479,0.23814705,0.109801956,0.056641042,0.014196248,0.014119491,0.0,0.14233495,0.24475124,0.14263463,0.054065615]
