0 [50000002 rands]: [0.35099274,0.44277874,0.165955,0.035206,0.00469175,0.000359,1.65e-05,2.5e-07,0.0,0.0,0.05111375,0.3057425,0.53772724,0.1054165,0.01358625,0.000723,0.00107225,5.2e-05,0.28567624,0.515624,0.1739015,0.02479825], [0.25371253,0.24773228,0.19324838,0.09486523,0.034439076,0.009499797,0.002030942,0.0002499998,0.0,0.0,0.11328757,0.23894383,0.2556359,0.15738761,0.058718394,0.013475985,0.016467022,0.0036224711,0.15979877,0.26529256,0.15112294,0.07475198]
1000000 [100000002 rands]: [0.350858,0.4432405,0.1655415,0.03527425,0.00469625,0.0003735,1.525e-05,7.5e-07,0.0,0.0,0.05120175,0.3053205,0.538185,0.10529275,0.013566,0.00070975,0.00111475,5.625e-05,0.285477,0.51589876,0.17387424,0.02475], [0.25350672,0.24780327,0.19316445,0.09510213,0.034527272,0.009675252,0.001952503,0.00043301206,0.0,0.0,0.11345239,0.23869754,0.25565267,0.15733047,0.05871937,0.013362589,0.016806096,0.0037495783,0.15969972,0.2649935,0.15104032,0.074677214]
2000000 [150000002 rands]: [0.3510145,0.44345075,0.16525225,0.035165,0.00471175,0.0003905,1.5e-05,2.5e-07,0.0,0.0,0.05115375,0.3057235,0.53781325,0.1053095,0.01361575,0.000699,0.0011215,5.35e-05,0.2859455,0.51519275,0.1740585,0.02480325], [0.2536039,0.24765727,0.19285163,0.09490614,0.034555923,0.009885468,0.0019364336,0.00024999987,0.0,0.0,0.11355112,0.23891243,0.25567895,0.15738262,0.058823247,0.013262216,0.016852075,0.003656795,0.15971631,0.26494318,0.15096404,0.074752845]
3000000 [200000006 rands]: [0.3508175,0.4436125,0.16514724,0.03532925,0.00471375,0.000364,1.575e-05,0.0,0.0,0.0,0.05075,0.30602825,0.53788877,0.105333,0.013412,0.000711,0.00109325,5.525e-05,0.28588074,0.5154312,0.173849,0.024839], [0.25345945,0.24762465,0.19290625,0.095106035,0.034562882,0.009584755,0.0019842512,0.0,0.0,0.0,0.11291064,0.23889962,0.2552739,0.15738714,0.058279444,0.013360184,0.016613016,0.0037161054,0.15971856,0.26506495,0.15099639,0.07479823]
4000000 [250000008 rands]: [0.3505435,0.4437525,0.16529825,0.035271,0.00472825,0.000389,1.725e-05,2.5e-07,0.0,0.0,0.051177,0.30549076,0.5380465,0.10528575,0.013567,0.00072275,0.0010755,5.85e-05,0.286118,0.5148637,0.174077,0.02494125], [0.25368437,0.24740775,0.1928388,0.0948793,0.034611505,0.009872879,0.0020765837,0.00024999987,0.0,0.0,0.11341424,0.23903939,0.25546318,0.1573562,0.05867548,0.013473682,0.01644972,0.0038401266,0.15970439,0.26501206,0.15108962,0.07494412]
5000000 [300000008 rands]: [0.3506945,0.44329324,0.165712,0.03529625,0.0046275,0.00036175,1.4e-05,7.5e-07,0.0,0.0,0.0510635,0.30547175,0.53815275,0.105312,0.01356325,0.000707,0.0010875,5.15e-05,0.285935,0.51517326,0.1741845,0.02470725], [0.2535022,0.24774212,0.19317776,0.0950486,0.034233917,0.009535807,0.0018707761,0.00043301206,0.0,0.0,0.11328623,0.23912749,0.25583306,0.1572522,0.05865877,0.013322919,0.016615272,0.003587808,0.15974139,0.26511922,0.151187,0.07462733]
6000000 [350000009 rands]: [0.35049924,0.44371474,0.16550075,0.03527625,0.00461975,0.00037425,1.5e-05,0.0,0.0,0.0,0.05110925,0.30572626,0.53799623,0.10516825,0.01356025,0.0007385,0.00109025,5.45e-05,0.2859835,0.51521325,0.1740185,0.02478475], [0.2535332,0.24775347,0.19298983,0.09499749,0.0342231,0.00969136,0.0019364337,0.0,0.0,0.0,0.113396555,0.23894042,0.25558403,0.15732157,0.058653064,0.013631933,0.01657555,0.0037245185,0.15975001,0.26492098,0.1509236,0.074727185]
7000000 [400000011 rands]: [0.35064676,0.443606,0.165365,0.03534775,0.00462275,0.0003925,1.875e-05,5e-07,0.0,0.0,0.051098,0.305713,0.53788126,0.10530775,0.0135315,0.000726,0.00107625,6.275e-05,0.28582576,0.51549476,0.17380676,0.02487275], [0.2536549,0.24783911,0.19310077,0.09506167,0.03420625,0.009929548,0.0021649823,0.00035355278,0.0,0.0,0.11330488,0.23877117,0.25547713,0.15742765,0.0585728,0.013526746,0.016485728,0.0039602476,0.1597383,0.2649582,0.1510034,0.074847564]
8000000 [450000011 rands]: [0.35027874,0.443581,0.16585524,0.035207,0.0046885,0.00037475,1.45e-05,2.5e-07,0.0,0.0,0.051138,0.30565375,0.5381923,0.105016,0.01371125,0.00074075,0.0010875,5.375e-05,0.28577676,0.51558477,0.1739295,0.024709], [0.25382668,0.24760182,0.19334064,0.09472245,0.034485765,0.009704229,0.0019038877,0.0002499998,0.0,0.0,0.113460466,0.23907866,0.2557646,0.15742663,0.058969807,0.013666155,0.016596451,0.0036653262,0.15993464,0.26533356,0.1510485,0.0746255]
9000000 [500000012 rands]: [0.3507715,0.4439845,0.16499475,0.03521625,0.00464525,0.00037525,1.25e-05,0.0,0.0,0.0,0.050964,0.30532575,0.5385635,0.10514675,0.01365625,0.00072575,0.00108625,5.35e-05,0.2859455,0.5152335,0.173969,0.024852], [0.2537067,0.24765603,0.19276683,0.09497174,0.03435999,0.009704209,0.0017677216,0.0,0.0,0.0,0.11323723,0.23864959,0.2555567,0.1573538,0.05890941,0.013496692,0.016541842,0.003656795,0.15972216,0.26491237,0.15097405,0.074814804]
10000000 [550000013 rands]: [0.35069376,0.44376624,0.1650645,0.03540825,0.004692,0.000357,1.775e-05,5e-07,0.0,0.0,0.0510105,0.305592,0.5379725,0.105425,0.01339725,0.00072775,0.00108825,5.3e-05,0.2858505,0.515176,0.17410325,0.02487025], [0.25379804,0.24764204,0.19285548,0.09522117,0.034483477,0.009440473,0.002106463,0.00035355304,0.0,0.0,0.11325989,0.23892057,0.2555907,0.15749425,0.0582823,0.013565871,0.016564365,0.0036396696,0.15966563,0.26490203,0.1510666,0.07484339]
11000000 [600000015 rands]: [0.3508965,0.443492,0.16540775,0.03519175,0.0046155,0.000381,1.525e-05,2.5e-07,0.0,0.0,0.05108675,0.30581376,0.5376085,0.105491,0.01361725,0.00074525,0.00106975,5.325e-05,0.2859605,0.5152677,0.1739515,0.02482025], [0.2536228,0.24760118,0.19322646,0.094791755,0.03414779,0.009784159,0.001952503,0.00024999984,0.0,0.0,0.11334221,0.23899217,0.255476,0.157508,0.058769748,0.013688758,0.01641396,0.0036482424,0.15965067,0.26495555,0.15100498,0.07476892]
12000000 [650000021 rands]: [0.350548,0.443732,0.165312,0.035364,0.00466275,0.00036225,1.9e-05,0.0,0.0,0.0,0.05123625,0.30548176,0.53802776,0.10525425,0.01364125,0.000721,0.001108,6e-05,0.286124,0.51497823,0.17390925,0.0249885], [0.2534482,0.24763687,0.19285409,0.09513681,0.034339424,0.009542339,0.002179366,0.0,0.0,0.0,0.113466576,0.2386966,0.2558138,0.15728232,0.058784384,0.013466817,0.016741335,0.0038725177,0.1597081,0.26481637,0.15092097,0.074993]
13000000 [700000022 rands]: [0.3503415,0.443931,0.165387,0.03532325,0.004625,0.0003775,1.425e-05,5e-07,0.0,0.0,0.05123275,0.305481,0.538004,0.10528225,0.0135735,0.00071375,0.0010905,5.35e-05,0.2858895,0.515414,0.17397524,0.02472125], [0.25326264,0.24759167,0.19310527,0.09519496,0.034206863,0.00973948,0.0018874047,0.00035355304,0.0,0.0,0.11355294,0.23896436,0.25556055,0.15721272,0.058645207,0.013381071,0.016588725,0.0036567945,0.15951315,0.2646012,0.15085234,0.0746495]
14000000 [750000026 rands]: [0.3508725,0.44358224,0.165354,0.0351225,0.00468225,0.000371,1.525e-05,2.5e-07,0.0,0.0,0.0510745,0.305831,0.53778976,0.10530475,0.01360725,0.00072225,0.00109,5.2e-05,0.28576976,0.5155252,0.17389475,0.02481025], [0.25365627,0.24766101,0.19286276,0.09461982,0.034449443,0.0096624205,0.001952503,0.00024999984,0.0,0.0,0.113431215,0.23901989,0.25531596,0.15766849,0.05871141,0.01345514,0.016543483,0.0036051753,0.15976964,0.26501328,0.15091945,0.0747597]
15000000 [800000029 rands]: [0.350953,0.443407,0.1652005,0.0353725,0.00467625,0.00037325,1.7e-05,5e-07,0.0,0.0,0.05108825,0.3056205,0.53774375,0.1055475,0.013555,0.0007235,0.001073,5.675e-05,0.28589475,0.51517075,0.17412175,0.02481275], [0.25337893,0.24741508,0.19302863,0.095106065,0.03451007,0.009691396,0.0020614828,0.00035355304,0.0,0.0,0.11343744,0.23895445,0.25563517,0.1574789,0.05868464,0.013462042,0.016468868,0.0037662021,0.15956624,0.26493073,0.15104489,0.07476138]
16000000 [850000029 rands]: [0.3508375,0.4435905,0.16530775,0.035215,0.00468575,0.000351,1.2e-05,5e-07,0.0,0.0,0.05118275,0.30536774,0.5379863,0.10546325,0.01360025,0.000734,0.00109075,5.725e-05,0.28571,0.5156155,0.1738365,0.024838], [0.25343376,0.24764511,0.19305547,0.094881654,0.034441706,0.009394239,0.0017320098,0.0003535529,0.0,0.0,0.11351385,0.23887675,0.25556597,0.15733266,0.058763057,0.013609235,0.016564202,0.003782752,0.15982075,0.26506963,0.1508675,0.07480189]
17000000 [900000030 rands]: [0.35031876,0.443795,0.16544776,0.03536225,0.004694,0.000362,2e-05,2.5e-07,0.0,0.0,0.05105425,0.3055535,0.5383295,0.10506275,0.01355775,0.0007175,0.00108725,6.15e-05,0.2858005,0.51555127,0.17389925,0.024749], [0.2533902,0.24762829,0.19306213,0.095095724,0.034499515,0.009525963,0.002235979,0.00024999984,0.0,0.0,0.1134489,0.23892213,0.25578406,0.15723312,0.05870264,0.013443778,0.016583286,0.003920614,0.15984349,0.26520908,0.15106867,0.07467839]
18000000 [950000031 rands]: [0.350732,0.443634,0.165538,0.035086,0.004619,0.00037625,1.425e-05,5e-07,0.0,0.0,0.05099225,0.3057345,0.53785574,0.1054175,0.01349375,0.000735,0.001093,5.25e-05,0.285701,0.51560676,0.17393525,0.024757], [0.2535048,0.24776274,0.19331141,0.09464194,0.034207676,0.009704169,0.0018874047,0.00035355292,0.0,0.0,0.11327665,0.23880127,0.2556812,0.15740521,0.058567103,0.013618361,0.016592328,0.0036224644,0.15973906,0.26506555,0.15096843,0.07469082]
19000000 [1000000031 rands]: [0.35074124,0.4434745,0.165486,0.035235,0.00467075,0.00037675,1.575e-05,0.0,0.0,0.0,0.05106875,0.30554175,0.53812474,0.10526475,0.01355825,0.0007325,0.0011105,5.375e-05,0.2857,0.515616,0.173933,0.024751], [0.25355008,0.24765323,0.19299452,0.09497694,0.034401983,0.009723454,0.0019842514,0.0,0.0,0.0,0.11331283,0.23888344,0.2557043,0.15748261,0.058717422,0.013586333,0.01674117,0.0036653255,0.15975335,0.26501182,0.15090126,0.07467772]
