0 [50000001 rands]: [0.25507426,0.5455815,0.17175125,0.02642475,0.00116825,0.0,0.0,0.0,0.0,0.0,0.1396095,0.36810476,0.4394525,0.05283325,0.0131915,0.00080925,0.00080075,0.0,0.2651105,0.543927,0.178666,0.0122965], [0.22507346,0.2362532,0.18937218,0.07823472,0.017049858,0.0,0.0,0.0,0.0,0.0,0.17345624,0.23033252,0.2381425,0.10981102,0.056640174,0.014200621,0.0141260885,0.0,0.14233692,0.2447515,0.14263487,0.05406405]
1000000 [100000002 rands]: [0.25505674,0.545596,0.171754,0.0264245,0.00116875,0.0,0.0,0.0,0.0,0.0,0.1396125,0.3680955,0.43946475,0.05282725,0.01319525,0.0008085,0.00079975,0.0,0.26511025,0.54392874,0.17866,0.012301], [0.22508329,0.23625126,0.18936788,0.0782352,0.01705349,0.0,0.0,0.0,0.0,0.0,0.1734574,0.23031868,0.23813975,0.109805375,0.056649785,0.014194059,0.014117291,0.0,0.14233895,0.24475312,0.14263278,0.05407343]
2000000 [150000003 rands]: [0.2550605,0.545582,0.17176224,0.02642675,0.0011685,0.0,0.0,0.0,0.0,0.0,0.139606,0.3681065,0.43946376,0.05282375,0.0131985,0.0008085,0.00080025,0.0,0.26510775,0.5439365,0.178657,0.01229875], [0.2250939,0.23626742,0.18938333,0.07823803,0.017051674,0.0,0.0,0.0,0.0,0.0,0.17345363,0.2303353,0.23814951,0.10979738,0.0566562,0.014194059,0.014121691,0.0,0.14234138,0.24475896,0.142633,0.054068737]
3000000 [200000004 rands]: [0.2550595,0.5455785,0.17176075,0.02643275,0.0011685,0.0,0.0,0.0,0.0,0.0,0.13961574,0.36808926,0.43947124,0.05282375,0.01319575,0.0008095,0.0007995,0.0,0.2651105,0.543932,0.1786615,0.012296], [0.22509117,0.23626438,0.18937708,0.0782424,0.017051676,0.0,0.0,0.0,0.0,0.0,0.1734557,0.23032364,0.23814431,0.10980021,0.056648564,0.014202808,0.014115093,0.0,0.142329,0.24473855,0.14262958,0.054063]
4000000 [250000005 rands]: [0.25507024,0.5455825,0.17175375,0.0264245,0.001169,0.0,0.0,0.0,0.0,0.0,0.139608,0.3680975,0.43946075,0.05283375,0.01319775,0.00080875,0.000799,0.0,0.26510775,0.5439375,0.178656,0.01229875], [0.2250791,0.23624958,0.18937059,0.0782336,0.017055305,0.0,0.0,0.0,0.0,0.0,0.17345455,0.23032661,0.23813708,0.10980451,0.05665361,0.01419625,0.01411069,0.0,0.14233743,0.24474983,0.14263119,0.054068733]
5000000 [300000006 rands]: [0.255069,0.54558676,0.17175224,0.0264245,0.0011675,0.0,0.0,0.0,0.0,0.0,0.139609,0.368104,0.439458,0.052829,0.013192,0.00080875,0.00080075,0.0,0.26511225,0.5439275,0.17866175,0.0122985], [0.22507678,0.23626052,0.18937854,0.0782344,0.017044414,0.0,0.0,0.0,0.0,0.0,0.17345446,0.23032844,0.23814005,0.109807655,0.056641158,0.014196251,0.014126088,0.0,0.14233957,0.24475753,0.14263734,0.054068215]
6000000 [350000007 rands]: [0.2550625,0.54558873,0.17175625,0.02642325,0.00116925,0.0,0.0,0.0,0.0,0.0,0.13961224,0.3680965,0.43946576,0.0528255,0.013194,0.00080925,0.00079925,0.0,0.2651125,0.54392624,0.178662,0.01229925], [0.22508276,0.23624666,0.18936734,0.07823281,0.017057119,0.0,0.0,0.0,0.0,0.0,0.17345923,0.23032522,0.23813978,0.10980081,0.056647316,0.014200621,0.014112891,0.0,0.14233671,0.24475075,0.14263156,0.054069787]
7000000 [400000008 rands]: [0.25505474,0.5455812,0.17176674,0.02642875,0.0011685,0.0,0.0,0.0,0.0,0.0,0.13960725,0.3681025,0.439466,0.05282425,0.013201,0.0008085,0.0008,0.0,0.265105,0.54394,0.1786575,0.0122975], [0.22509277,0.23626214,0.18938123,0.078240536,0.017051676,0.0,0.0,0.0,0.0,0.0,0.17345423,0.23033166,0.23815097,0.10979542,0.05666112,0.014194059,0.014119492,0.0,0.14234276,0.2447573,0.1426319,0.05406613]
8000000 [450000009 rands]: [0.2550655,0.5455795,0.1717555,0.0264305,0.001169,0.0,0.0,0.0,0.0,0.0,0.139613,0.36809325,0.439467,0.05282675,0.0131965,0.00080975,0.0008,0.0,0.265112,0.543931,0.1786605,0.0122965], [0.22508655,0.23625676,0.18937607,0.07824115,0.017055305,0.0,0.0,0.0,0.0,0.0,0.17345594,0.23032297,0.2381415,0.10980106,0.056650043,0.014204992,0.01411949,0.0,0.14233325,0.24474646,0.14263035,0.054064047]
9000000 [500000010 rands]: [0.2550655,0.54558176,0.17175625,0.026427,0.0011695,0.0,0.0,0.0,0.0,0.0,0.13961275,0.36809674,0.43945476,0.05283575,0.01319125,0.00080875,0.0007995,0.0,0.26510575,0.543934,0.1786635,0.01229675], [0.22507936,0.23625489,0.18937325,0.07823757,0.017058933,0.0,0.0,0.0,0.0,0.0,0.17345633,0.23032743,0.23814373,0.10980983,0.056638576,0.01419625,0.0141150905,0.0,0.1423306,0.2447418,0.142631,0.054064568]
